GSS_CODE,score
E05000079,0.000215077
E05000075,0.000211103
E05000065,0.000191766
E05000084,0.000197376
E05000076,0.000320105
E05000074,0.000320404
E05000067,0.000399971
E05000073,0.000359844
E05000069,0.00033563
E05000082,0.000265108
E05000068,0.00027362
E05000080,0.000211531
E05000064,0.000276227
E05000070,0.000246498
E05000077,0.000201529
E05000195,0.000181576
E05000213,0.000442147
E05000196,0.000290536
E05000202,0.000278835
E05000212,0.000520642
E05000205,0.000520801
E05000197,0.000495223
E05000204,0.00046619
E05000200,0.00033787
E05000203,0.000407371
E05000206,0.000421714
E05000198,0.000222435
E05000193,0.000571265
E05000209,0.000543592
E05000208,0.00042217
E05000201,0.000487497
E05000194,0.000423069
E05000210,0.000237449
E05000207,0.000305067
E05000211,0.000238097
E05000199,0.000217171
E05000604,0.000535346
E05000599,0.000396109
E05000600,0.000515982
E05000607,0.000547755
E05000593,0.000344794
E05000591,0.000504045
E05000603,0.000481065
E05000606,0.000449835
E05000596,0.000443458
E05000595,0.000565653
E05000608,0.000463484
E05000601,0.00046141
E05000609,0.000540828
E05000592,0.000543028
E05000597,0.000549296
E05000590,0.000519619
E05000602,0.000463557
E05000594,0.000444773
E05000598,0.000476604
E05000605,0.000544945
E05000515,0.00057042
E05000502,0.000584153
E05000510,0.000556935
E05000511,0.000607844
E05000503,0.000480945
E05000505,0.000529736
E05000495,0.000502203
E05000497,0.0004487
E05000506,0.000413874
E05000507,0.000560751
E05000501,0.000579973
E05000508,0.000545627
E05000514,0.000553559
E05000512,0.000494292
E05000513,0.000581784
E05000500,0.000559822
E05000499,0.000520673
E05000496,0.000556423
E05000504,0.000529567
E05000498,0.000496421
E05000509,0.000464607
E05000559,0.000360954
E05000560,0.000452935
E05000556,0.000297935
E05000562,0.000438904
E05000571,0.00043387
E05000557,0.000433864
E05000561,0.000628216
E05000572,0.00063861
E05000566,0.000397542
E05000567,0.000464574
E05000564,0.000405543
E05000558,0.000384122
E05000565,0.000503198
E05000563,0.000490814
E05000568,0.000418208
E05000570,0.000342769
E05000569,0.000365009
E05000555,0.000322034
E05000520,0.000748737
E05000530,0.00080744
E05000522,0.000823386
E05000523,0.000732797
E05000531,0.000954766
E05000519,0.000879274
E05000526,0.00093293
E05000524,0.000891191
E05000517,0.000954545
E05000525,0.000881676
E05000521,0.000651205
E05000518,0.000774923
E05000532,0.000796813
E05000533,0.000790532
E05000529,0.000857801
E05000527,0.00090423
E05000528,0.000936406
E05000516,0.000815234
E05000456,0.0006566
E05000458,0.000477755
E05000472,0.000767812
E05000474,0.000709746
E05000465,0.000637365
E05000473,0.000750621
E05000469,0.000807633
E05000459,0.000668304
E05000470,0.000549677
E05000468,0.000532966
E05000466,0.000613491
E05000455,0.000531196
E05000460,0.00045833
E05000467,0.000399539
E05000461,0.000467642
E05000464,0.000407567
E05000462,0.000783886
E05000471,0.000644335
E05000463,0.000518862
E05000457,0.000537593
E05000621,0.000940797
E05000625,0.000823337
E05000627,0.000774382
E05000628,0.000903176
E05000629,0.000863394
E05000613,0.000904339
E05000616,0.000549384
E05000626,0.000614508
E05000624,0.000858308
E05000612,0.000722753
E05000618,0.000682999
E05000615,0.000527317
E05000611,0.000623257
E05000610,0.00069414
E05000614,0.000822563
E05000619,0.000756888
E05000617,0.000740165
E05000622,0.000697517
E05000620,0.000689262
E05000623,0.000738988
E05000259,0.000786516
E05000257,0.000730698
E05000262,0.000746047
E05000260,0.000790325
E05000254,0.000749768
E05000261,0.000694817
E05000256,0.000746526
E05000252,0.000771313
E05000251,0.000654041
E05000265,0.000615104
E05000263,0.000605857
E05000253,0.000445961
E05000264,0.000773026
E05000255,0.00071286
E05000258,0.000715118
E05000250,0.000705463
E05000387,0.000740926
E05000391,0.000666514
E05000392,0.000592846
E05000389,0.000523585
E05000396,0.000748148
E05000399,0.000721093
E05000397,0.000715306
E05000383,0.000700701
E05000382,0.000707734
E05000394,0.000574198
E05000393,0.000534981
E05000385,0.000536264
E05000398,0.000540016
E05000388,0.000777241
E05000386,0.00069973
E05000395,0.000626045
E05000390,0.000684624
E05000384,0.000651869
E05000644,0.00061715
E05000638,0.0005944
E05000637,0.000680928
E05000636,0.000554659
E05000633,0.000628469
E05000646,0.000583385
E05000649,0.000608596
E05000635,0.000516142
E05000632,0.000644075
E05000643,0.000582341
E05000630,0.000526851
E05000641,0.000580111
E05000642,0.000462513
E05000631,0.000562211
E05000647,0.000636928
E05000645,0.000645069
E05000648,0.000585568
E05000639,0.000557351
E05000640,0.000519643
E05000634,0.000538148
E05000144,0.000515625
E05000137,0.000464221
E05000140,0.000468491
E05000129,0.000567033
E05000138,0.000575941
E05000143,0.000577529
E05000130,0.00048676
E05000131,0.000523865
E05000141,0.000535206
E05000132,0.000448037
E05000133,0.00050459
E05000134,0.000464776
E05000135,0.000468219
E05000139,0.000460297
E05000145,0.000467321
E05000128,0.00047622
E05000136,0.000467022
E05000142,0.000539694
E05000583,0.000514284
E05000575,0.000577333
E05000586,0.000596171
E05000585,0.000572735
E05000580,0.000596781
E05000574,0.000500268
E05000581,0.000544514
E05000573,0.000554972
E05000584,0.00059173
E05000582,0.000568918
E05000579,0.000595253
E05000578,0.000596732
E05000577,0.000561327
E05000576,0.00057675
E05000589,0.000580174
E05000587,0.00049412
E05000588,0.00048745
E05000370,0.000586675
E05000368,0.000486956
E05000379,0.000503915
E05000375,0.000505116
E05000372,0.000501027
E05000373,0.000460323
E05000381,0.00047745
E05000367,0.000575172
E05000380,0.000490455
E05000369,0.000547611
E05000366,0.000565569
E05000378,0.000497114
E05000376,0.000494303
E05000371,0.000478938
E05000374,0.000490156
E05000377,0.000535351
E05000239,0.000510809
E05000231,0.00045782
E05000236,0.000517798
E05000245,0.000553231
E05000249,0.000579812
E05000235,0.000542738
E05000247,0.000474319
E05000238,0.000491365
E05000242,0.000489959
E05000244,0.000478008
E05000232,0.000486153
E05000241,0.000513864
E05000240,0.000513878
E05000248,0.000575201
E05000237,0.00051683
E05000233,0.000510203
E05000234,0.000485411
E05000243,0.000484926
E05000246,0.000495394
E05000272,0.000527851
E05000271,0.000440457
E05000270,0.000509985
E05000267,0.000543971
E05000269,0.000466206
E05000279,0.000476874
E05000274,0.000485961
E05000273,0.000464693
E05000266,0.000500744
E05000275,0.000458831
E05000284,0.000490469
E05000277,0.000478561
E05000278,0.000467924
E05000280,0.000483634
E05000282,0.000449402
E05000281,0.00040895
E05000283,0.000460987
E05000268,0.000447205
E05000276,0.00041114
E05000491,0.000558524
E05000477,0.000576251
E05000475,0.000607495
E05000482,0.000637799
E05000492,0.000545903
E05000478,0.000591687
E05000479,0.000609096
E05000490,0.000543629
E05000494,0.000537575
E05000489,0.000537386
E05000484,0.00053476
E05000476,0.000553204
E05000480,0.000602256
E05000486,0.000478426
E05000485,0.000461351
E05000481,0.000521873
E05000493,0.000625158
E05000483,0.000503652
E05000488,0.000541699
E05000487,0.000621909
E05000032,0.000573631
E05000039,0.000493676
E05000038,0.000528972
E05000041,0.000472366
E05000026,0.000590019
E05000035,0.000536978
E05000031,0.000559722
E05000033,0.000519516
E05000036,0.0005806
E05000028,0.000519758
E05000027,0.000495011
E05000040,0.00050736
E05000034,0.000457188
E05000042,0.000500512
E05000030,0.000439896
E05000029,0.000475019
E05000037,0.000499125
E05000010,0.0005866
E05000018,0.000574547
E05000017,0.000594456
E05000015,0.000583784
E05000019,0.000587548
E05000023,0.000586404
E05000005,0.00052448
E05000022,0.00051322
E05000024,0.000529893
E05000013,0.000535373
E05000006,0.000603461
E05000011,0.000576421
E05000003,0.000566118
E05000001,0.0005847
E05000016,0.000577347
E05000007,0.000530976
E05000004,0.000551213
E05000025,0.000595864
E05000014,0.000536855
E05000020,0.000520714
E05000002,0.000553755
E05000008,0.000525928
E05000012,0.000520876
E05000021,0.000599527
E05000009,0.000455128
