GSS_CODE,score
E05000343,0.003281856
E05000335,0.003022392
E05000338,0.004022825
E05000334,0.003521325
E05000329,0.0034202
E05000336,0.00332995
E05000337,0.002752603
E05000325,0.002556044
E05000328,0.002922901
E05000339,0.003093256
E05000324,0.003132943
E05000344,0.003506934
E05000327,0.003571404
E05000302,0.004057771
E05000289,0.00441704
E05000297,0.003596436
E05000298,0.003503435
E05000288,0.00427358
E05000292,0.003766115
E05000296,0.004315984
E05000290,0.003982873
E05000303,0.004303419
E05000286,0.004643245
E05000300,0.003542447
E05000301,0.003841792
E05000305,0.004012463
E05000291,0.003808089
E05000293,0.003921154
E05000295,0.004478069
E05000304,0.00421059
E05000285,0.004558612
E05000294,0.004852155
E05000299,0.004757879
E05000287,0.005018767
E05000096,0.004437876
E05000104,0.004528785
E05000097,0.004716598
E05000100,0.005505552
E05000103,0.005340312
E05000086,0.004804462
E05000090,0.005026388
E05000101,0.00437085
E05000085,0.004860386
E05000092,0.004812852
E05000091,0.004858674
E05000105,0.00499575
E05000098,0.004279977
E05000087,0.004597145
E05000094,0.004269448
E05000102,0.005104607
E05000093,0.004786395
E05000089,0.005035809
E05000088,0.00554184
E05000095,0.005102779
E05000099,0.005083525
E05000060,0.004229147
E05000056,0.003922699
E05000062,0.00574362
E05000053,0.005855143
E05000046,0.005302246
E05000045,0.005675278
E05000052,0.005443985
E05000051,0.005842656
E05000049,0.005676257
E05000050,0.004952495
E05000057,0.005360904
E05000054,0.005008377
E05000059,0.004661193
E05000058,0.004543356
E05000063,0.005352022
E05000047,0.005136103
E05000043,0.004461989
E05000048,0.004193747
E05000044,0.005133827
E05000055,0.005779635
E05000061,0.005004024
E05000431,0.003631498
E05000428,0.00338215
E05000432,0.003454831
E05000424,0.003397302
E05000433,0.003437422
E05000430,0.003318472
E05000418,0.003369831
E05000417,0.002941256
E05000435,0.002473156
E05000420,0.002903944
E05000421,0.002698632
E05000425,0.003147912
E05000426,0.003055368
E05000436,0.002941149
E05000422,0.00350296
E05000434,0.003270315
E05000423,0.002918996
E05000416,0.003532171
E05000419,0.003276932
E05000429,0.003245653
E05000427,0.0033869
E05000538,0.003091807
E05000548,0.002976756
E05000554,0.003005912
E05000551,0.002407162
E05000539,0.002802966
E05000547,0.002689645
E05000535,0.002673303
E05000534,0.002794365
E05000553,0.002474881
E05000545,0.00268857
E05000546,0.002687007
E05000544,0.002791298
E05000541,0.002771413
E05000540,0.002888071
E05000543,0.002767493
E05000550,0.00287952
E05000536,0.003473189
E05000542,0.002922759
E05000549,0.002451636
E05000552,0.002462107
E05000537,0.003024741
E05000437,0.00334265
E05000453,0.002692918
E05000442,0.003190028
E05000454,0.002771299
E05000438,0.002458682
E05000452,0.003452649
