GSS_CODE,score
E05000309,0.000648463
E05000322,0.000762
E05000312,0.000855829
E05000307,0.000855829
E05000313,0.00061308
E05000314,0.000762
E05000310,0.000762
E05000315,0.000648463
E05000331,0.00054267
E05000330,0.000772624
E05000342,0.00054267
E05000345,0.000710746
E05000341,0.000899242
E05000326,0.000899242
E05000340,0.001077214
E05000332,0.000964818
E05000333,0.0011731
E05000343,0.000899242
E05000335,0.000528521
E05000338,0.0011731
E05000334,0.001077214
E05000329,0.000899242
E05000336,0.000528521
E05000337,0.000825907
E05000325,0.000825907
E05000328,0.000899242
E05000339,0.000899242
E05000324,0.000964818
E05000344,0.0011731
E05000327,0.000964818
E05000302,0.0011731
E05000289,0.0011731
E05000297,0.000601856
E05000298,0.000601856
E05000288,0.000995128
E05000292,0.000601856
E05000296,0.000995128
E05000290,0.000697742
E05000303,0.000847355
E05000286,0.001038836
E05000300,0.000899242
E05000301,0.000964818
E05000305,0.000899242
E05000291,0.000697742
E05000293,0.000845958
E05000295,0.001029579
E05000304,0.000667398
E05000285,0.000847355
E05000294,0.001095155
E05000299,0.001029579
E05000287,0.000958907
E05000096,0.001286637
E05000104,0.001438652
E05000097,0.001095155
E05000100,0.001477314
E05000103,0.0013253
E05000086,0.001095155
E05000090,0.001095155
E05000101,0.001286637
E05000085,0.001477314
E05000092,0.002127022
E05000091,0.001611359
E05000105,0.001611359
E05000098,0.001830831
E05000087,0.001419878
E05000094,0.001830831
E05000102,0.001477314
E05000093,0.001095155
E05000089,0.001477314
E05000088,0.001477314
E05000095,0.001285833
E05000099,0.001095155
E05000060,0.000847355
E05000056,0.000847355
E05000062,0.001477314
E05000053,0.001626235
E05000046,0.001133818
E05000045,0.001434753
E05000052,0.001540265
E05000051,0.001540265
E05000049,0.001540265
E05000050,0.001104412
E05000057,0.001133818
E05000054,0.000912931
E05000059,0.000912931
E05000058,0.000927802
E05000063,0.00123933
E05000047,0.001186047
E05000043,0.001465508
E05000048,0.000862225
E05000044,0.001041872
E05000055,0.001285833
E05000061,0.001103082
E05000431,0.001413193
E05000428,0.001618995
E05000432,0.001767916
E05000424,0.001767916
E05000433,0.002165373
E05000430,0.0018849
E05000418,0.002165373
E05000417,0.00195575
E05000435,0.001918974
E05000420,0.00219716
E05000421,0.002123826
E05000425,0.002238707
E05000426,0.002238707
E05000436,0.00219716
E05000422,0.001767916
E05000434,0.001806578
E05000423,0.002123826
E05000416,0.002230477
E05000419,0.002165373
E05000429,0.002238707
E05000427,0.002457756
E05000538,0.001677274
E05000548,0.002582961
E05000554,0.001918974
E05000551,0.00195575
E05000539,0.002024487
E05000547,0.002024487
E05000535,0.002229338
