GSS_CODE,score
E05000078,0.001370847
E05000066,0.001389658
E05000072,0.001375737
E05000083,0.001358831
E05000081,0.00140172
E05000071,0.001364682
E05000079,0.001253977
E05000075,0.001260845
E05000065,0.001255367
E05000084,0.001265016
E05000076,0.001389974
E05000074,0.001397347
E05000067,0.001453294
E05000073,0.001423545
E05000069,0.001398222
E05000082,0.001342329
E05000068,0.001343946
E05000080,0.001273878
E05000064,0.001341987
E05000070,0.001294226
E05000077,0.001276114
E05000195,0.001250721
E05000213,0.00143332
E05000196,0.001359959
E05000202,0.001328998
E05000212,0.001465544
E05000205,0.001474435
E05000197,0.001444003
E05000204,0.001427196
E05000200,0.001362861
E05000203,0.001392505
E05000206,0.001405906
E05000198,0.001255852
E05000193,0.001510099
E05000209,0.001503134
E05000208,0.001432645
E05000201,0.001454422
E05000194,0.001418137
E05000210,0.001287472
E05000207,0.001347419
E05000211,0.001291587
E05000199,0.001252328
E05000604,0.00149146
E05000599,0.001398047
E05000600,0.001452692
E05000607,0.001467915
E05000593,0.001330827
E05000591,0.001462854
E05000603,0.001464285
E05000606,0.001443779
E05000596,0.001403271
E05000595,0.001474268
E05000608,0.001423211
E05000601,0.001407153
E05000609,0.001450764
E05000592,0.001462228
E05000597,0.001464245
E05000590,0.00143358
E05000602,0.001410631
E05000594,0.00140628
E05000598,0.001414789
E05000605,0.001464643
E05000515,0.001456094
E05000502,0.001475395
E05000510,0.001443328
E05000511,0.001474034
E05000503,0.001372667
E05000505,0.001435102
E05000495,0.001377704
E05000497,0.001409366
E05000506,0.001311965
E05000507,0.001470959
E05000501,0.001477311
E05000508,0.001447963
E05000514,0.001461007
E05000512,0.001383903
E05000513,0.001484472
E05000500,0.001454807
E05000499,0.00143973
E05000496,0.001444747
E05000504,0.001427164
E05000498,0.001373637
E05000509,0.001405225
E05000559,0.001244873
E05000560,0.001269003
E05000556,0.001255238
E05000562,0.001326169
E05000571,0.001349835
E05000557,0.001266321
E05000561,0.001340705
E05000572,0.001347787
E05000566,0.001251672
E05000567,0.001278848
E05000564,0.001263138
E05000558,0.001279471
E05000565,0.001323644
E05000563,0.001307679
E05000568,0.00131772
E05000570,0.001277737
E05000569,0.001314607
E05000555,0.001295827
E05000520,0.00131591
E05000530,0.001328255
E05000522,0.001336457
E05000523,0.001336142
E05000531,0.001422298
E05000519,0.001372809
E05000526,0.001502756
E05000524,0.001523388
E05000517,0.001419222
E05000525,0.00149388
E05000521,0.001285764
E05000518,0.001320818
E05000532,0.001358833
E05000533,0.001381581
E05000529,0.001359351
E05000527,0.001429652
E05000528,0.001443923
E05000516,0.001498237
E05000456,0.001359225
E05000458,0.00138488
E05000472,0.001439177
E05000474,0.001487907
E05000465,0.001356468
E05000473,0.001400649
E05000469,0.001420747
E05000459,0.001400914
E05000470,0.001343632
E05000468,0.00136141
E05000466,0.001379583
E05000455,0.001396385
E05000460,0.001440563
E05000467,0.001388943
E05000461,0.001475348
E05000464,0.001434421
E05000462,0.001448616
E05000471,0.001454837
E05000463,0.001429896
E05000457,0.001449577
E05000621,0.001493098
E05000625,0.001556274
E05000627,0.001586954
E05000628,0.001521892
E05000629,0.001510555
E05000613,0.001538524
E05000616,0.001498049
E05000626,0.001512474
E05000624,0.001555624
E05000612,0.001546739
E05000618,0.001574391
E05000615,0.001513952
E05000611,0.001564754
E05000610,0.001615751
E05000614,0.001586793
E05000619,0.001623914
E05000617,0.001639002
E05000622,0.001636961
E05000620,0.001696055
E05000623,0.001657111
E05000259,0.001592809
E05000257,0.00159474
E05000262,0.00161431
E05000260,0.001636658
E05000254,0.001630929
E05000261,0.001589069
E05000256,0.001619747
E05000252,0.001645368
E05000251,0.001593516
E05000265,0.00158839
E05000263,0.001608173
E05000253,0.001557204
E05000264,0.001608012
E05000255,0.001593556
E05000258,0.001620271
E05000250,0.001624438
E05000387,0.001682103
E05000391,0.001646909
E05000392,0.001626434
E05000389,0.001607036
E05000396,0.001675797
E05000399,0.001678682
E05000397,0.001701523
E05000383,0.001682051
E05000382,0.001646527
E05000394,0.001638375
E05000393,0.001631382
E05000385,0.001622418
E05000398,0.001607991
E05000388,0.001662212
