0.096402115,,,,0.61280979
0.017868622,,,,0.75077964
0.698173086,,,,0.104462524
0.132677216,,,,
0.195328847,,,,
0.76352119,,,,
0.198684337,,,,
0.44687087,,,,
0.614244132,,,,
0.006040098,,,,
0.944123704,,,,
0.950319838,,,,
1,,,,
0.955359005,,,,
0.136097781,,,,
0.479341428,,,,
0.254744712,,,,
0.101800452,,,,
0.142662791,,,,
0.076053458,,,,
0.357209935,,,,
0.670517708,,,,
0.660203163,,,,
0.382426264,,,,
0.520688053,,,,
0.239914835,,,,
0.20032523,,,,
0.228658681,,,,
0.318312066,,,,
0.084210106,,,,
0.424062311,,,,
0.351215498,,,,
0.728514869,,,,
0.781061562,,,,
0.58599553,,,,
0.746220625,,,,
0.765624079,,,,
0.436883137,,,,
0.625361507,,,,
0.728074086,,,,
0.445370193,,,,
0.148739561,,,,
0.666306178,,,,
0.859305633,,,,
0,,,,
0,,,,
0.056808916,,,,
0.073461609,,,,
0,,,,
0.015891209,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0.002915785,,,,
0,,,,
0,,,,
0,,,,
0.413659321,,,,
0.138069081,,,,
0.884250877,,,,
0.848682252,,,,
0.935822165,,,,
0.900082404,,,,
0.922728815,,,,
0.917832022,,,,
0.925800996,,,,
0.931345302,,,,
0.944062225,,,,
0.928222428,,,,
0.881391538,,,,
0.866608399,,,,
0.897614593,,,,
0.929029213,,,,
0.873981632,,,,
0.69408847,,,,
0.840096685,,,,
0.792058494,,,,
0.855610028,,,,
0.915488248,,,,
0.858602393,,,,
0.911462595,,,,
0.830427136,,,,
0.90178262,,,,
0.888264666,,,,
0.826550328,,,,
0.911452528,,,,
0.857697098,,,,
0.904368357,,,,
0.852334354,,,,
0.776894973,,,,
0.903820793,,,,
0.794749933,,,,
0.724979255,,,,
0.357138748,,,,
0.608539835,,,,
0.393577435,,,,
0.635859772,,,,
0.687714729,,,,
0.266352845,,,,
0.412916893,,,,
0.347848143,,,,
0.586249358,,,,
0.646869288,,,,
0.498819305,,,,
0.57603656,,,,
0.898820455,,,,
0.911382061,,,,
0.914965133,,,,
0.81867591,,,,
0.884524479,,,,
0.647205448,,,,
0.903917507,,,,
0.828978591,,,,
0.916872797,,,,
0.79158751,,,,
0.614931193,,,,
0.773641949,,,,
0.881667297,,,,
0.753039823,,,,
0.917271156,,,,
0.857698895,,,,
0.862173961,,,,
0.809648481,,,,
0.934810449,,,,
0.747326897,,,,
0.644004196,,,,
0.732576476,,,,
0.862263843,,,,
0.936128125,,,,
0.914855476,,,,
0.948945356,,,,
0.923709612,,,,
0.933492054,,,,
0.842118679,,,,
0.299939383,,,,
0.135467525,,,,
0.12315795,,,,
0.21055996,,,,
0.111554131,,,,
0.148478183,,,,
0.137952953,,,,
0.15634577,,,,
0.171863428,,,,
0.113654863,,,,
0.861258598,,,,
0.807851192,,,,
0.902354991,,,,
0.90008528,,,,
0.931421163,,,,
0.958367908,,,,
0.764310717,,,,
0.954381803,,,,
0.841688682,,,,
0.974611097,,,,
0.805752977,,,,
0.616514921,,,,
0.801268564,,,,
0.784686339,,,,
0.777690252,,,,
0.834067373,,,,
0.45936021,,,,
0.878491212,,,,
0.901181127,,,,
0.71473302,,,,
0.545873103,,,,
0.805579684,,,,
0.930793784,,,,
0.925395806,,,,
0.859540047,,,,
0.943999307,,,,
0.927997722,,,,
0.78125391,,,,
0.805343473,,,,
0.947393626,,,,
0.560503802,,,,
0.580326467,,,,
0.808358848,,,,
0.299584168,,,,
0.271266896,,,,
0.256258692,,,,
0.109326846,,,,
0.700510029,,,,
0.506259051,,,,
0.217506072,,,,
0.266527936,,,,
0.944773734,,,,
0.913970674,,,,
0.914465746,,,,
0.942087688,,,,
0.951005101,,,,
0.932792769,,,,
0.966801754,,,,
0.936805838,,,,
0.946653354,,,,
0.95596625,,,,
0.957115666,,,,
0.355819994,,,,
0.572800793,,,,
0.761451018,,,,
0.748519457,,,,
0.696492645,,,,
0.855880395,,,,
0.515377801,,,,
0.357921804,,,,
0.718912193,,,,
0.325144567,,,,
0.20206859,,,,
0.122044846,,,,
0.805399919,,,,
0.75342452,,,,
0.939286233,,,,
